kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
POLY;Asia Pacific Fibers Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;133334009.0;108717536.0;242051545.0;1110607576.0;72789865.0;1183397441.0;635689316.0;0;624323168.0;-941345896.0;-941345896.0;242051545.0;27545028.0;-11914906.0;-11920285.0;-11920285.0;-11914906.0;0
POOL;Pool Advista Indonesia Tbk;9. Trade, Services & Investment;98. Investment Company;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;527866884467.0;91495256654.0;619362141121.0;53206875841.0;5298643578.0;58505519419.0;585341541000.0;0;6291994194.0;491678416326.0;560856621702.0;619362141121.0;-309993361316.0;-418776253252.0;-418845884299.0;-405764716187.0;-405683014192.0;-13093239060.0
PORT;PT Nusantara Pelabuhan Handal Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;898145532.0;1325527028.0;2223672560.0;628274109.0;572137326.0;1200411435.0;281394199.0;0;243798490.0;1053696693.0;1023261125.0;2223672560.0;229397768.0;-9546728.0;68246873.0;89430119.0;13191662.0;-22738390.0
POSA;PT Bliss Properti Indonesia Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;167970587199.0;884030764550.0;1052001351749.0;445164046381.0;346503944529.0;791667990910.0;838887000500.0;0;78150246946.0;260887807946.0;260333360839.0;1052001351749.0;17512400003.0;-150934400850.0;-150721145139.0;-149074828044.0;-149288082567.0;-1646318283.0
POWR;PT Cikarang Listrindo Tbk.;7. Infrastructure, Utilities And Transportation;71. Energy;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;371974046.0;952837416.0;1324811462.0;55658591.0;609511581.0;665170172.0;282002166.0;0;148162108.0;659641290.0;659641290.0;1324811462.0;222485346.0;113529989.0;113336691.0;113336691.0;113529989.0;0
PPAP;PT Perusahaan Pengelola Aset (Persero);9. Trade, Services & Investment;98. Investment Company;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;8671359.0;5744073.0;14415432.0;7101678.0;1890210.0;8991888.0;2996688.0;0;-308059.0;5416677.0;5423544.0;14415432.0;1191687.0;327072.0;316953.0;314854.0;324913.0;2159.00.00
PPGD;PT Pegadaian (Persero);8. Finance;82. Financial Institution;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;65324177.0;0;0;42263867.0;6250000.0;0;0;23057624.0;23060310.0;65324177.0;0;3108078.0;4331432.0;4330853.0;3107499.0;579.00.00
PPGL;PT Prima Globalindo Logistik Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;28559275783.0;79161852592.0;107721128375.0;31244011268.0;10016936287.0;41260947555.0;13200000000.0;0;68970139.0;21279723875.0;66460180820.0;107721128375.0;31994184293.0;3530554078.0;3441742562.0;2402309893.0;2491121409.0;1039432669.0
PPLN;PT Perusahaan Listrik Negara (Persero);7. Infrastructure, Utilities And Transportation;71. Energy;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;151366673.0;1433688340.0;1585055013.0;159298153.0;496376447.0;655674600.0;115181002.0;0;9919958.0;928471769.0;929380413.0;1585055013.0;44164942.0;4322130.0;26539.0;-24669.0;4270922.0;51208.0
PPRE;PT PP Presisi Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4542737187121.0;3218126222299.0;7760863409420.0;3433911106306.0;1164871668387.0;4598782774693.0;1022427100000.0;0;749560161538.0;2518185696154.0;3162080634727.0;7760863409420.0;850363345112.0;439253263108.0;444447945787.0;333786741618.0;331275440795.0;107977822313.0
PPRO;PT PP Properti Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;11126748490830.0;6879430077739.0;18006178568569.0;7172872963250.0;6312184791062.0;13485057754312.0;1541891797075.0;0;1745915355605.0;4003613446725.0;4521120814257.0;18006178568569.0;441068150571.0;247278863075.0;274145378503.0;276344277916.0;249681766862.0;-2402903787.0
PRAS;Prima Alloy Steel Universal Tbk;4. Miscellaneous Industry;42. Automotive And Components;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;545073353346.0;1112053916452.0;1657127269798.0;906030161469.0;105372134985.0;1011402296454.0;70104347800.0;0;66576893554.0;645724973344.0;645724973344.0;1657127269798.0;43735239612.0;-43624116829.0;-43624116829.0;-43624116829.0;-43624116829.0;0
PRDA;PT Prodia Widyahusada Tbk.;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1254350.0;756617.0;2010967.0;143554.0;207814.0;351368.0;93750.0;0;1153146.0;1659599.0;1659599.0;2010967.0;1041011.0;210261.0;184210.0;184210.0;210261.0;0
PRIM;PT Royal Prima Tbk.;9. Trade, Services & Investment;96. Healthcare;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;74805132685.0;836743221310.0;911548353995.0;53863259325.0;6514080444.0;60377339769.0;339343260500.0;0;461995477816.0;850224522632.0;851171014226.0;911548353995.0;44547681222.0;2183422760.0;2303965794.0;2514837129.0;2396700806.0;-213278046.0
PRTL;PT Profesional Telekomunikasi Indonesia;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2667127.0;25189479.0;27856606.0;4535479.0;14339970.0;18875449.0;332262.0;0;0;8945058.0;8981157.0;27856606.0;4646932.0;2417490.0;2339227.0;2328093.0;2406356.0;11134.0
PSAB;J RESOURCES ASIA PASIFIK Tbk;2. Mining;23. Metal And Mineral Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;167212025.0;823946539.0;991158564.0;304247318.0;333141409.0;637388727.0;58830001.0;0;102481975.0;300074373.0;353769837.0;991158564.0;123201124.0;4182880.0;-15944977.0;-19798093.0;325937.0;3856943.0
PSDN;Prasidha Aneka Niaga Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;285684939859.0;477807380393.0;763492320252.0;378030544728.0;209498286718.0;587528831446.0;252000000000.0;0;52681380953.0;113665427442.0;175963488806.0;763492320252.0;162751604027.0;-25762573884.0;-28372081772.0;-49419458961.0;-47358222370.0;21595648486.0
PSGO;PT Palma Serasih Tbk.;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;632248405126.0;2623358704447.0;3255607109573.0;250921416903.0;1827564784357.0;2078486201260.0;1885000000000.0;0;-21549145012.0;1176608663942.0;1177120908313.0;3255607109573.0;127864432400.0;-160987619452.0;-163966688626.0;-163966839366.0;-160987771716.0;152264.0
PSKT;PT Red Planet Indonesia Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;71444746083.0;393095399940.0;464540146023.0;36946911975.0;29249557547.0;66196469522.0;1035123163600.0;0;-376241012633.0;398367012863.0;398343676501.0;464540146023.0;36162146158.0;-14268410688.0;-14268410688.0;-14269158742.0;-14269158742.0;748054.0
PSSI;PT Pelita Samudera Shipping Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;25227390.0;117971143.0;143198533.0;37145348.0;17489705.0;54635053.0;49539234.0;0;5619112.0;88563480.0;88563480.0;143198533.0;19080607.0;13288618.0;13285304.0;13285304.0;13288618.0;00.00
PTBA;Bukit Asam Tbk;2. Mining;21. Coal Mining;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;11668127.0;14429925.0;26098052.0;4691251.0;2983975.0;7675226.0;1152066.0;0;282305.0;18258275.0;18422826.0;26098052.0;7611504.0;4040394.0;3843338.0;3859832.0;4056888.0;-16494.0
PTDU;PT Djasa Ubersakti Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;83210615446.0;70696528489.0;153907143935.0;116569602920.0;11912517495.0;128482120415.0;5000000000.0;0;3761000000.0;25425023520.0;25425023520.0;153907143935.0;17167195585.0;3025772144.0;2964255470.0;2964255470.0;3025772144.0;0
PTHK;PT Hutama Karya (Persero);7. Infrastructure, Utilities And Transportation;75. Non Building Construction;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;21806516.0;69841177.0;91647693.0;21548521.0;47140563.0;68689084.0;16600000.0;0;0;22471722.0;22958609.0;91647693.0;0;2022594.0;1842680.0;1815021.0;1994935.0;27659.0
PTIS;Indo Straits Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Foreign Corporation;Foreign Company;31/12/20;Dollar Amerika / USD;14228.0;Satuan Penuh / Full Amount;5315394.0;30799536.0;36114930.0;5516652.0;13979697.0;19496349.0;7081921.0;0;9357214.0;16615812.0;16618581.0;36114930.0;4612512.0;220233.0;207361.0;207155.0;220027.0;206.00.00
PTPW;PT Pratama Widya Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;175941154159.0;170040757224.0;345981911383.0;72697668920.0;24749459656.0;97447128576.0;70255000000.0;0;977500000.0;248534782807.0;248534782807.0;345981911383.0;95089336140.0;46778858688.0;47374364457.0;47374364457.0;46778858688.0;0
PTRO;Petrosea Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Ribuan / In Thousand;222064.0;328980.0;551044.0;146671.0;191810.0;338481.0;33438.0;0;-4670.0;211935.0;212563.0;551044.0;81131.0;31324.0;30254.0;30105.0;31175.0;149.00.00
PTSN;Sat Nusapersada Tbk;4. Miscellaneous Industry;46. Electronics;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.01;Satuan Penuh / Full Amount;74769571.0;86480197.0;161249768.0;62255724.0;28442878.0;90698602.0;32329685.0;0;25222904.0;70545990.0;70551166.0;161249768.0;14940655.0;901196.0;898084.0;898256.0;901368.0;-172.0
PTSP;Pioneerindo Gourmet International Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;114725139.0;237786133.0;352511272.0;114364587.0;47729097.0;162093684.0;110404000.0;0;6800000.0;171714892.0;190417588.0;352511272.0;441420131.0;28655047.0;25695968.0;22743113.0;25708656.0;2946391.0
PUDP;Pudjiadi Prestige Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;257929799231.0;281986072538.0;539915871769.0;63865260652.0;134961051039.0;198826311691.0;164780000000.0;0;-37593011275.0;340982524378.0;341089560078.0;539915871769.0;39378393834.0;4343694646.0;3570822599.0;3583450543.0;4356322590.0;-12627944.0
PURA;PT Putra Rajawali Kencana Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;51275070811.0;170669883084.0;221944953895.0;25170407099.0;15268706539.0;40439113638.0;175073164000.0;0;200000000.0;181505840257.0;181505840257.0;221944953895.0;17672957499.0;5063989535.0;5059673464.0;5059673464.0;5063989535.0;0
PURE;PT Trinitan Metals and Minerals Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;442417191273.0;391803254563.0;834220445836.0;644361821295.0;24739509305.0;669101330600.0;133333350000.0;0;65546938237.0;165119115236.0;165119115236.0;834220445836.0;-1024474677.0;-27783544655.0;-29120130141.0;-29120130141.0;-27783544655.0;0
PURI;PT Puri Global Sukses Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;107065212193.0;64557811212.0;171623023405.0;99516449950.0;4118422220.0;103634872170.0;40000000000.0;0;0;53298192092.0;67988151235.0;171623023405.0;24860742289.0;11950432257.0;11941391446.0;11951432303.0;11960473114.0;-10040857.0
PWON;Pakuwon Jati Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;9642587369.0;16452565974.0;26095153343.0;3373096633.0;4626413653.0;7999510286.0;1203990060.0;0;362194103.0;14971364155.0;18095643057.0;26095153343.0;4057834971.0;3239796227.0;3231425298.0;2712363227.0;2719532999.0;520263228.0
PYFA;Pyridam Farma Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;95946418919.0;94839789331.0;190786208250.0;27198123189.0;38862091498.0;66060214687.0;53508000000.0;0;2065078501.0;124725993563.0;124725993563.0;190786208250.0;140202743303.0;9342718039.0;7938752763.0;7938752763.0;9342718039.0;0
PZZA;PT Sarimelati Kencana Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;614630360533.0;1494541548505.0;2109171909038.0;466116313687.0;303180161011.0;769296474698.0;302187500000.0;0;581375000000.0;1339875434340.0;1339875434340.0;2109171909038.0;2683331395397.0;200020704732.0;213721558829.0;213721558829.0;200020704732.0;0
RAJA;Rukun Raharja Tbk;7. Infrastructure, Utilities And Transportation;71. Energy;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;70789312.0;109650773.0;180440085.0;23516435.0;34222355.0;57738790.0;10964473.0;0;23215570.0;101163252.0;122701295.0;180440085.0;17099370.0;6337403.0;6179218.0;5564606.0;5706456.0;630947.0
RALS;Ramayana Lestari Sentosa Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;4017659.0;1632164.0;5649823.0;1135638.0;345255.0;1480893.0;354800.0;0;149662.0;4168930.0;4168930.0;5649823.0;2494081.0;647898.0;643224.0;643224.0;647898.0;00.00
RANC;Supra Boga Lestari Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;570849048409.0;381647252437.0;952496300846.0;348625244359.0;56067821742.0;404693066101.0;156448750000.0;0;119103829079.0;544241111927.0;547803234745.0;952496300846.0;649363386330.0;55464434251.0;52310622804.0;53152534564.0;56339859609.0;-875425358.0
RBMS;Ristia Bintang Mahkotasejati Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;146858246203.0;659733209077.0;806591455280.0;55003737709.0;147257333653.0;202261071362.0;609242565200.0;0;-24010216546.0;599673264372.0;604330383918.0;806591455280.0;59201121321.0;-23680248765.0;-23252879257.0;-22476590151.0;-22903647714.0;-776601051.0
RDTX;Roda Vivatex Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;294344906322.0;2501443546440.0;2795788452762.0;141004370457.0;130079441886.0;271083812343.0;134400000000.0;0;11224645504.0;2524704640419.0;2524704640419.0;2795788452762.0;282523775848.0;232773280699.0;235473625941.0;235473625941.0;232773280699.0;0
REAL;PT Repower Asia Indonesia Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;177946365289.0;174619150534.0;352565515823.0;3523449083.0;177584090.0;3701033173.0;165816000000.0;0;182950000000.0;348864482650.0;348864482650.0;352565515823.0;3089061091.0;1382879694.0;1390968408.0;1390968408.0;1382879694.0;0
RELI;Reliance Sekuritas Indonesia Tbk;8. Finance;83. Securities Company;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;581907112916.0;0;0;128477389328.0;180000000000.0;0;336527919892.0;453429723588.0;453429723588.0;581907112916.0;0;-3586478376.0;810281623.0;810281623.0;-3586478376.0;0
RICY;Ricky Putra Globalindo Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1305243383701.0;314611352551.0;1619854736252.0;1087957118166.0;74641240623.0;1162598358789.0;320858755000.0;0;9973754666.0;427482101457.0;457256377463.0;1619854736252.0;323697573084.0;17219044542.0;14272043947.0;15460562835.0;18513517446.0;-1294472904.0
RIGS;Rig Tenders Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Foreign Corporation;Foreign Company;30/06/21;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;8547257.0;40297402.0;48844659.0;3578496.0;725515.0;4304011.0;25550755.0;0;39837131.0;44540648.0;44540648.0;48844659.0;6040387.0;1252496.0;1273211.0;1273211.0;1252496.0;0
RISE;PT Jaya Sukses Makmur Sentosa Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1041689678294.0;1319732301897.0;2361421980191.0;263098800326.0;215231628619.0;478330428945.0;995000000000.0;0;309557642129.0;1652329021200.0;1883091551246.0;2361421980191.0;125213495879.0;6718231675.0;6720443069.0;13480475136.0;13480975852.0;-6762744177.0
RMBA;Bentoel International Investama Tbk;5. Consumer Goods Industry;52. Tobacco Manufacturers;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;11598066.0;5402264.0;17000330.0;6083396.0;2515291.0;8598687.0;1820057.0;0;13407240.0;8401643.0;8401643.0;17000330.0;3085131.0;50612.0;35672.0;35672.0;50612.0;0
ROCK;PT Rockfields Properti Indonesia Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;41465957756.0;692592405755.0;734058363511.0;60744050517.0;275573177414.0;336317227931.0;57407405000.0;0;481342595000.0;397826787930.0;397741135580.0;734058363511.0;0;4921795718.0;5088956438.0;5089068192.0;4921907875.0;-112157.0
RODA;Pikko Land Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1777270200743.0;2133893190393.0;3911163391136.0;521745951755.0;957509985955.0;1479255937710.0;1359212820900.0;0;-116968701705.0;2256104357027.0;2431907453426.0;3911163391136.0;0;-276047576448.0;-273385731273.0;-151690887802.0;-154352205519.0;-121695370929.0
RONY;PT Aesler Grup Internasional Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;8078317933.0;12006096178.0;20084414111.0;2730474148.0;1281940975.0;4012415123.0;100000000.0;00.00;9900000000.0;16071998988.0;16071998988.0;20084414111.0;9055331955.0;4790818349.0;4882541190.0;4882541190.0;4790818349.0;0
ROTI;PT Nippon Indosari Corpindo Tbk;5. Consumer Goods Industry;51. Food And Beverages;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1874411044438.0;2807672800513.0;4682083844951.0;1106938318565.0;482548147289.0;1589486465854.0;123729777760.0;0;1458867087549.0;3069195537015.0;3092597379097.0;4682083844951.0;1849435889156.0;236518557420.0;221853474024.0;287036429746.0;301002075111.0;-64483517691.0
RUIS;Radiant Utama Interinsco Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;611756617722.0;639600789294.0;1251357407016.0;591403183354.0;226952214423.0;818355397777.0;77000000000.0;0;30971619947.0;432994601073.0;433002009239.0;1251357407016.0;235461124802.0;33086271543.0;31665049087.0;31664596113.0;33085812498.0;459045.0
SAFE;Steady Safe Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;25440029597.0;332012179247.0;357452208844.0;190967041916.0;217988021600.0;408955063516.0;218234264000.0;0;506311100324.0;-51030205775.0;-51502854672.0;357452208844.0;63522143072.0;9207473993.0;9120265720.0;9120265720.0;9207473993.0;00.00
SAME;Sarana Meditama Metropolitan Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;116348538913.0;2116545922810.0;2232894461723.0;225981133797.0;1029410382091.0;1255391515888.0;118000000000.0;0;15492043298.0;977492444738.0;977502945835.0;2232894461723.0;212481487771.0;-114385467060.0;-348627637851.0;-348625126830.0;-114384783432.0;-683628.0
SAMF;PT Saraswanti Anugerah Makmur Tbk.;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1053930686582.0;293539107086.0;1347469793668.0;660887740084.0;56003264100.0;716891004184.0;360000000000.0;0;75000000000.0;607156351326.0;630578789484.0;1347469793668.0;360744004380.0;86830807610.0;86191016658.0;81504706440.0;82117415139.0;4713392471.0
SANF;Surya Artha Nusantara Finance;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;0;0;3604338.0;0;0;2857553.0;574885.0;00.00;00.00;746785.0;746785.0;3604338.0;0;51795.0;44031.0;44031.0;51795.0;0
SAPX;PT Satria Antaran Prima Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;123087747765.0;34078486252.0;157166234017.0;31755734984.0;18590712879.0;50346447863.0;83333330000.0;0;52361576838.0;106819786154.0;106819786154.0;157166234017.0;137426986717.0;39507538392.0;40243656892.0;40243656892.0;39507538392.0;0
SATU;PT Kota Satu Properti Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;176857188022.0;105420063488.0;282277251510.0;118779951325.0;64060239871.0;182840191196.0;125000000000.0;0;-12235280117.0;96844005330.0;99437060314.0;282277251510.0;14441337391.0;-16730545860.0;-16187539397.0;-15794233000.0;-16335715551.0;-394830309.0
SBAT;PT Sejahtera Bintang Abadi Textile Tbk.;4. Miscellaneous Industry;43. Textile, Garment;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;308211523538.0;213450308732.0;521661832270.0;282234165121.0;99613073390.0;381847238511.0;34000000000.0;0;50834734519.0;139814593759.0;139814593759.0;521661832270.0;66356627354.0;-44198394472.0;-52919413176.0;-52919413176.0;-44198394472.0;0
SCCO;PT Supreme Cable Manufacturing & Commerce Tbk;4. Miscellaneous Industry;45. Cable;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2545811121087.0;1854844507059.0;4400655628146.0;1215211419437.0;44423263118.0;1259634682555.0;205583400000.0;0;17639679641.0;3156088935093.0;3141020945591.0;4400655628146.0;700209125242.0;303593922331.0;302645997524.0;314548861201.0;315228170984.0;-11634248653.0
SCMA;Surya Citra Media Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;3559331625.0;3157392448.0;6716724073.0;988970149.0;239155397.0;1228125546.0;738733615.0;0;435834659.0;4908127564.0;5488598527.0;6716724073.0;2660464729.0;1051164602.0;1043528311.0;1063457757.0;1070166566.0;-19001964.0
SCNP;PT Selaras Citra Nusantara Perkasa Tbk;4. Miscellaneous Industry;46. Electronics;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;00.00;Satuan Penuh / Full Amount;208799668378.0;143364903781.0;352164572159.0;28690806829.0;17191216469.0;45882023298.0;200000000000.0;00.00;101590070540.0;306297118808.0;306282548861.0;352164572159.0;65894372016.0;17672755237.0;17998163332.0;18012733279.0;17687325184.0;-14569947.0
SCPI;PT Organon Pharma Indonesia Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1114801181.0;302903004.0;1417704185.0;187601510.0;613102396.0;800703906.0;3600000.0;0;6139391.0;617000279.0;617000279.0;1417704185.0;304251722.0;112652526.0;114594952.0;114594952.0;112652526.0;0
